,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП
257,785504557,"1-я Владимирская ул., д. 19/1","город Москва, 1-я Владимирская улица, дом 19/1",ВАО,3998,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/088
258,867192,"1-я Владимирская ул., д. 20","город Москва, 1-я Владимирская улица, дом 20",ВАО,2122312,Бюджет,,,"ГБОУДО ДТДиМ ""Восточный""",04-03-0417/001
259,439147421,"1-я Владимирская ул., д. 21","город Москва, 1-я Владимирская улица, дом 21",ВАО,3999,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/118
260,785506383,"1-я Владимирская ул., д. 22, к. 1","город Москва, 1-я Владимирская улица, дом 22, корпус 1",ВАО,4000,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0417/016
261,439179011,"1-я Владимирская ул., д. 22, к. 2","город Москва, 1-я Владимирская улица, дом 22, корпус 2",ВАО,4001,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0417/014
262,439217763,"1-я Владимирская ул., д. 23, к. 1","город Москва, 1-я Владимирская улица, дом 23, корпус 1",ВАО,4002,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/118
263,439444644,"1-я Владимирская ул., д. 23, к. 2","город Москва, 1-я Владимирская улица, дом 23, корпус 2",ВАО,4003,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/118
264,134870839,"1-я Владимирская ул., д. 23, к. 3","город Москва, 1-я Владимирская улица, дом 23, корпус 3",ВАО,4004,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/118
265,605632,"1-я Владимирская ул., д. 24, к. 1","город Москва, 1-я Владимирская улица, дом 24, корпус 1",ВАО,4005,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/029
266,448714657,"1-я Владимирская ул., д. 24, к. 2","город Москва, 1-я Владимирская улица, дом 24, корпус 2",ВАО,4006,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0417/015
267,466305730,"1-я Владимирская ул., д. 25, к. 1","город Москва, 1-я Владимирская улица, дом 25, корпус 1",ВАО,4007,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/134
268,448588440,"1-я Владимирская ул., д. 25, к. 2","город Москва, 1-я Владимирская улица, дом 25, корпус 2",ВАО,4008,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/118
269,448564803,"1-я Владимирская ул., д. 25, к. 3","город Москва, 1-я Владимирская улица, дом 25, корпус 3",ВАО,4009,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/118
270,439244046,"1-я Владимирская ул., д. 26, к. 1","город Москва, 1-я Владимирская улица, дом 26, корпус 1",ВАО,65076,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/029
271,439256303,"1-я Владимирская ул., д. 26, к. 2","город Москва, 1-я Владимирская улица, дом 26, корпус 2",ВАО,65077,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/029
272,785506230,"1-я Владимирская ул., д. 27, к. 1","город Москва, 1-я Владимирская улица, дом 27, корпус 1",ВАО,4011,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0417/040
273,605633,"1-я Владимирская ул., д. 27, к. 2","город Москва, 1-я Владимирская улица, дом 27, корпус 2",ВАО,4012,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",20-04-0417/118
274,605634,"1-я Владимирская ул., д. 29, к. 1","город Москва, 1-я Владимирская улица, дом 29, корпус 1",ВАО,4014,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0417/017
275,785504880,"1-я Владимирская ул., д. 3","город Москва, 1-я Владимирская улица, дом 3",ВАО,3972,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/079
276,785504722,"1-я Владимирская ул., д. 3, к. 3","город Москва, 1-я Владимирская улица, дом 3, корпус 3",ВАО,3975,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/036
277,785504668,"1-я Владимирская ул., д. 31","город Москва, 1-я Владимирская улица, дом 31",ВАО,4017,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0417/017
278,448553499,"1-я Владимирская ул., д. 33, к. 1","город Москва, 1-я Владимирская улица, дом 33, корпус 1",ВАО,4018,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/120
279,785498842,"1-я Владимирская ул., д. 33, к. 2","город Москва, 1-я Владимирская улица, дом 33, корпус 2",ВАО,4019,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/120
280,253951739,"1-я Владимирская ул., д. 34, к. 1","город Москва, 1-я Владимирская улица, дом 34, корпус 1",ВАО,65070,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/167
281,214203755,"1-я Владимирская ул., д. 34, к. 2","город Москва, 1-я Владимирская улица, дом 34, корпус 2",ВАО,65069,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/167
282,214204809,"1-я Владимирская ул., д. 34, к. 3","город Москва, 1-я Владимирская улица, дом 34, корпус 3",ВАО,80009,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/167
283,448577297,"1-я Владимирская ул., д. 35, к. 1","город Москва, 1-я Владимирская улица, дом 35, корпус 1",ВАО,4020,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/120
284,448523442,"1-я Владимирская ул., д. 35, к. 2","город Москва, 1-я Владимирская улица, дом 35, корпус 2",ВАО,4021,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/120
285,448443631,"1-я Владимирская ул., д. 37/15","город Москва, 1-я Владимирская улица, дом 37/15",ВАО,8345,МКД,ОДС №2-Перово,"город Москва, 1-я Владимирская улица, дом 17А","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/120
286,445468066,"1-я Владимирская ул., д. 39/12","город Москва, 1-я Владимирская улица, дом 39/12",ВАО,4022,МКД,ОДС №8-Перово,"город Москва, Зелёный проспект, дом 6, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/143
287,5008,"1-я Владимирская ул., д. 4","город Москва, 1-я Владимирская улица, дом 4",ВАО,3976,МКД,,,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/057
288,437068017,"1-я Владимирская ул., д. 41","город Москва, 1-я Владимирская улица, дом 41",ВАО,4023,МКД,ОДС №8-Перово,"город Москва, Зелёный проспект, дом 6, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/143
289,439091791,"1-я Владимирская ул., д. 43","город Москва, 1-я Владимирская улица, дом 43",ВАО,4024,МКД,ОДС №8-Перово,"город Москва, Зелёный проспект, дом 6, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/143
290,73883165,"1-я Владимирская ул., д. 47","город Москва, 1-я Владимирская улица, дом 47",ВАО,4025,МКД,ОДС №8-Перово,"город Москва, Зелёный проспект, дом 6, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/124
291,785504765,"1-я Владимирская ул., д. 6","город Москва, 1-я Владимирская улица, дом 6",ВАО,3977,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/057
